threshold,precision,recall,f1_score,tn,fp,fn,tp,model_name
0.76,0.9733333333333334,0.7684210526315789,0.8588235294117647,56649.0,2.0,22.0,73.0,XGBoost
0.761,0.9733333333333334,0.7684210526315789,0.8588235294117647,56649.0,2.0,22.0,73.0,XGBoost
0.762,0.9733333333333334,0.7684210526315789,0.8588235294117647,56649.0,2.0,22.0,73.0,XGBoost
0.763,0.9733333333333334,0.7684210526315789,0.8588235294117647,56649.0,2.0,22.0,73.0,XGBoost
0.764,0.9733333333333334,0.7684210526315789,0.8588235294117647,56649.0,2.0,22.0,73.0,XGBoost
0.765,0.9733333333333334,0.7684210526315789,0.8588235294117647,56649.0,2.0,22.0,73.0,XGBoost
0.766,0.9733333333333334,0.7684210526315789,0.8588235294117647,56649.0,2.0,22.0,73.0,XGBoost
0.767,0.9733333333333334,0.7684210526315789,0.8588235294117647,56649.0,2.0,22.0,73.0,XGBoost
0.768,0.9733333333333334,0.7684210526315789,0.8588235294117647,56649.0,2.0,22.0,73.0,XGBoost
0.769,0.9733333333333334,0.7684210526315789,0.8588235294117647,56649.0,2.0,22.0,73.0,XGBoost
0.77,0.9733333333333334,0.7684210526315789,0.8588235294117647,56649.0,2.0,22.0,73.0,XGBoost
0.771,0.9733333333333334,0.7684210526315789,0.8588235294117647,56649.0,2.0,22.0,73.0,XGBoost
0.772,0.9733333333333334,0.7684210526315789,0.8588235294117647,56649.0,2.0,22.0,73.0,XGBoost
0.773,0.9733333333333334,0.7684210526315789,0.8588235294117647,56649.0,2.0,22.0,73.0,XGBoost
0.774,0.9733333333333334,0.7684210526315789,0.8588235294117647,56649.0,2.0,22.0,73.0,XGBoost
0.775,0.9733333333333334,0.7684210526315789,0.8588235294117647,56649.0,2.0,22.0,73.0,XGBoost
0.776,0.9733333333333334,0.7684210526315789,0.8588235294117647,56649.0,2.0,22.0,73.0,XGBoost
0.777,0.9733333333333334,0.7684210526315789,0.8588235294117647,56649.0,2.0,22.0,73.0,XGBoost
0.778,0.9733333333333334,0.7684210526315789,0.8588235294117647,56649.0,2.0,22.0,73.0,XGBoost
0.779,0.9733333333333334,0.7684210526315789,0.8588235294117647,56649.0,2.0,22.0,73.0,XGBoost
0.78,0.9733333333333334,0.7684210526315789,0.8588235294117647,56649.0,2.0,22.0,73.0,XGBoost
0.781,0.9733333333333334,0.7684210526315789,0.8588235294117647,56649.0,2.0,22.0,73.0,XGBoost
0.782,0.9733333333333334,0.7684210526315789,0.8588235294117647,56649.0,2.0,22.0,73.0,XGBoost
0.783,0.9733333333333334,0.7684210526315789,0.8588235294117647,56649.0,2.0,22.0,73.0,XGBoost
0.784,0.9733333333333334,0.7684210526315789,0.8588235294117647,56649.0,2.0,22.0,73.0,XGBoost
0.785,0.9733333333333334,0.7684210526315789,0.8588235294117647,56649.0,2.0,22.0,73.0,XGBoost
0.786,0.9733333333333334,0.7684210526315789,0.8588235294117647,56649.0,2.0,22.0,73.0,XGBoost
0.787,0.9733333333333334,0.7684210526315789,0.8588235294117647,56649.0,2.0,22.0,73.0,XGBoost
0.788,0.9733333333333334,0.7684210526315789,0.8588235294117647,56649.0,2.0,22.0,73.0,XGBoost
0.789,0.9733333333333334,0.7684210526315789,0.8588235294117647,56649.0,2.0,22.0,73.0,XGBoost
0.79,0.9733333333333334,0.7684210526315789,0.8588235294117647,56649.0,2.0,22.0,73.0,XGBoost
0.791,0.9733333333333334,0.7684210526315789,0.8588235294117647,56649.0,2.0,22.0,73.0,XGBoost
0.792,0.9733333333333334,0.7684210526315789,0.8588235294117647,56649.0,2.0,22.0,73.0,XGBoost
0.793,0.9733333333333334,0.7684210526315789,0.8588235294117647,56649.0,2.0,22.0,73.0,XGBoost
0.794,0.9733333333333334,0.7684210526315789,0.8588235294117647,56649.0,2.0,22.0,73.0,XGBoost
0.795,0.9733333333333334,0.7684210526315789,0.8588235294117647,56649.0,2.0,22.0,73.0,XGBoost
0.796,0.9733333333333334,0.7684210526315789,0.8588235294117647,56649.0,2.0,22.0,73.0,XGBoost
0.797,0.9733333333333334,0.7684210526315789,0.8588235294117647,56649.0,2.0,22.0,73.0,XGBoost
0.798,0.9733333333333334,0.7684210526315789,0.8588235294117647,56649.0,2.0,22.0,73.0,XGBoost
0.799,0.9733333333333334,0.7684210526315789,0.8588235294117647,56649.0,2.0,22.0,73.0,XGBoost
0.8,0.9733333333333334,0.7684210526315789,0.8588235294117647,56649.0,2.0,22.0,73.0,XGBoost
0.801,0.9733333333333334,0.7684210526315789,0.8588235294117647,56649.0,2.0,22.0,73.0,XGBoost
0.802,0.9733333333333334,0.7684210526315789,0.8588235294117647,56649.0,2.0,22.0,73.0,XGBoost
0.803,0.9733333333333334,0.7684210526315789,0.8588235294117647,56649.0,2.0,22.0,73.0,XGBoost
0.804,0.9733333333333334,0.7684210526315789,0.8588235294117647,56649.0,2.0,22.0,73.0,XGBoost
0.805,0.9733333333333334,0.7684210526315789,0.8588235294117647,56649.0,2.0,22.0,73.0,XGBoost
0.806,0.9733333333333334,0.7684210526315789,0.8588235294117647,56649.0,2.0,22.0,73.0,XGBoost
0.807,0.9733333333333334,0.7684210526315789,0.8588235294117647,56649.0,2.0,22.0,73.0,XGBoost
0.808,0.9733333333333334,0.7684210526315789,0.8588235294117647,56649.0,2.0,22.0,73.0,XGBoost
0.809,0.9733333333333334,0.7684210526315789,0.8588235294117647,56649.0,2.0,22.0,73.0,XGBoost
0.81,0.9733333333333334,0.7684210526315789,0.8588235294117647,56649.0,2.0,22.0,73.0,XGBoost
0.811,0.9733333333333334,0.7684210526315789,0.8588235294117647,56649.0,2.0,22.0,73.0,XGBoost
0.812,0.9733333333333334,0.7684210526315789,0.8588235294117647,56649.0,2.0,22.0,73.0,XGBoost
0.8130000000000001,0.9733333333333334,0.7684210526315789,0.8588235294117647,56649.0,2.0,22.0,73.0,XGBoost
0.8140000000000001,0.9733333333333334,0.7684210526315789,0.8588235294117647,56649.0,2.0,22.0,73.0,XGBoost
0.8150000000000001,0.9864864864864865,0.7684210526315789,0.863905325443787,56650.0,1.0,22.0,73.0,XGBoost
0.8160000000000001,0.9864864864864865,0.7684210526315789,0.863905325443787,56650.0,1.0,22.0,73.0,XGBoost
0.8170000000000001,0.9864864864864865,0.7684210526315789,0.863905325443787,56650.0,1.0,22.0,73.0,XGBoost
0.8180000000000001,0.9864864864864865,0.7684210526315789,0.863905325443787,56650.0,1.0,22.0,73.0,XGBoost
0.8190000000000001,0.9864864864864865,0.7684210526315789,0.863905325443787,56650.0,1.0,22.0,73.0,XGBoost
0.8200000000000001,0.9864864864864865,0.7684210526315789,0.863905325443787,56650.0,1.0,22.0,73.0,XGBoost
0.8210000000000001,0.9864864864864865,0.7684210526315789,0.863905325443787,56650.0,1.0,22.0,73.0,XGBoost
0.8220000000000001,0.9864864864864865,0.7684210526315789,0.863905325443787,56650.0,1.0,22.0,73.0,XGBoost
0.8230000000000001,0.9864864864864865,0.7684210526315789,0.863905325443787,56650.0,1.0,22.0,73.0,XGBoost
0.8240000000000001,0.9864864864864865,0.7684210526315789,0.863905325443787,56650.0,1.0,22.0,73.0,XGBoost
0.8250000000000001,0.9864864864864865,0.7684210526315789,0.863905325443787,56650.0,1.0,22.0,73.0,XGBoost
0.8260000000000001,0.9864864864864865,0.7684210526315789,0.863905325443787,56650.0,1.0,22.0,73.0,XGBoost
0.8270000000000001,0.9864864864864865,0.7684210526315789,0.863905325443787,56650.0,1.0,22.0,73.0,XGBoost
0.8280000000000001,0.9864864864864865,0.7684210526315789,0.863905325443787,56650.0,1.0,22.0,73.0,XGBoost
0.8290000000000001,0.9864864864864865,0.7684210526315789,0.863905325443787,56650.0,1.0,22.0,73.0,XGBoost
0.8300000000000001,0.9864864864864865,0.7684210526315789,0.863905325443787,56650.0,1.0,22.0,73.0,XGBoost
0.8310000000000001,0.9864864864864865,0.7684210526315789,0.863905325443787,56650.0,1.0,22.0,73.0,XGBoost
0.8320000000000001,0.9864864864864865,0.7684210526315789,0.863905325443787,56650.0,1.0,22.0,73.0,XGBoost
0.833,0.9864864864864865,0.7684210526315789,0.863905325443787,56650.0,1.0,22.0,73.0,XGBoost
0.834,0.9864864864864865,0.7684210526315789,0.863905325443787,56650.0,1.0,22.0,73.0,XGBoost
0.835,0.9864864864864865,0.7684210526315789,0.863905325443787,56650.0,1.0,22.0,73.0,XGBoost
0.836,0.9864864864864865,0.7684210526315789,0.863905325443787,56650.0,1.0,22.0,73.0,XGBoost
0.837,0.9864864864864865,0.7684210526315789,0.863905325443787,56650.0,1.0,22.0,73.0,XGBoost
0.838,0.9864864864864865,0.7684210526315789,0.863905325443787,56650.0,1.0,22.0,73.0,XGBoost
0.839,0.9864864864864865,0.7684210526315789,0.863905325443787,56650.0,1.0,22.0,73.0,XGBoost
0.84,0.9864864864864865,0.7684210526315789,0.863905325443787,56650.0,1.0,22.0,73.0,XGBoost
0.841,0.9864864864864865,0.7684210526315789,0.863905325443787,56650.0,1.0,22.0,73.0,XGBoost
0.842,0.9864864864864865,0.7684210526315789,0.863905325443787,56650.0,1.0,22.0,73.0,XGBoost
0.843,0.9864864864864865,0.7684210526315789,0.863905325443787,56650.0,1.0,22.0,73.0,XGBoost
0.844,0.9864864864864865,0.7684210526315789,0.863905325443787,56650.0,1.0,22.0,73.0,XGBoost
0.845,0.9864864864864865,0.7684210526315789,0.863905325443787,56650.0,1.0,22.0,73.0,XGBoost
0.846,0.9864864864864865,0.7684210526315789,0.863905325443787,56650.0,1.0,22.0,73.0,XGBoost
0.847,0.9864864864864865,0.7684210526315789,0.863905325443787,56650.0,1.0,22.0,73.0,XGBoost
0.848,0.9864864864864865,0.7684210526315789,0.863905325443787,56650.0,1.0,22.0,73.0,XGBoost
0.849,0.9864864864864865,0.7684210526315789,0.863905325443787,56650.0,1.0,22.0,73.0,XGBoost
0.85,0.9864864864864865,0.7684210526315789,0.863905325443787,56650.0,1.0,22.0,73.0,XGBoost
0.851,0.9864864864864865,0.7684210526315789,0.863905325443787,56650.0,1.0,22.0,73.0,XGBoost
0.852,0.9864864864864865,0.7684210526315789,0.863905325443787,56650.0,1.0,22.0,73.0,XGBoost
0.853,0.9864864864864865,0.7684210526315789,0.863905325443787,56650.0,1.0,22.0,73.0,XGBoost
0.854,0.9863013698630136,0.7578947368421053,0.8571428571428571,56650.0,1.0,23.0,72.0,XGBoost
0.855,0.9863013698630136,0.7578947368421053,0.8571428571428571,56650.0,1.0,23.0,72.0,XGBoost
0.856,0.9863013698630136,0.7578947368421053,0.8571428571428571,56650.0,1.0,23.0,72.0,XGBoost
0.857,0.9863013698630136,0.7578947368421053,0.8571428571428571,56650.0,1.0,23.0,72.0,XGBoost
0.858,0.9863013698630136,0.7578947368421053,0.8571428571428571,56650.0,1.0,23.0,72.0,XGBoost
0.859,0.9863013698630136,0.7578947368421053,0.8571428571428571,56650.0,1.0,23.0,72.0,XGBoost
0.86,0.9863013698630136,0.7578947368421053,0.8571428571428571,56650.0,1.0,23.0,72.0,XGBoost
0.861,0.9863013698630136,0.7578947368421053,0.8571428571428571,56650.0,1.0,23.0,72.0,XGBoost
0.862,0.9863013698630136,0.7578947368421053,0.8571428571428571,56650.0,1.0,23.0,72.0,XGBoost
0.863,0.9863013698630136,0.7578947368421053,0.8571428571428571,56650.0,1.0,23.0,72.0,XGBoost
0.864,0.9863013698630136,0.7578947368421053,0.8571428571428571,56650.0,1.0,23.0,72.0,XGBoost
0.865,0.9863013698630136,0.7578947368421053,0.8571428571428571,56650.0,1.0,23.0,72.0,XGBoost
0.866,0.9863013698630136,0.7578947368421053,0.8571428571428571,56650.0,1.0,23.0,72.0,XGBoost
0.867,0.9863013698630136,0.7578947368421053,0.8571428571428571,56650.0,1.0,23.0,72.0,XGBoost
0.868,0.9863013698630136,0.7578947368421053,0.8571428571428571,56650.0,1.0,23.0,72.0,XGBoost
0.869,0.9863013698630136,0.7578947368421053,0.8571428571428571,56650.0,1.0,23.0,72.0,XGBoost
0.87,0.9863013698630136,0.7578947368421053,0.8571428571428571,56650.0,1.0,23.0,72.0,XGBoost
0.871,0.9863013698630136,0.7578947368421053,0.8571428571428571,56650.0,1.0,23.0,72.0,XGBoost
0.872,0.9863013698630136,0.7578947368421053,0.8571428571428571,56650.0,1.0,23.0,72.0,XGBoost
0.873,0.9863013698630136,0.7578947368421053,0.8571428571428571,56650.0,1.0,23.0,72.0,XGBoost
0.874,0.9863013698630136,0.7578947368421053,0.8571428571428571,56650.0,1.0,23.0,72.0,XGBoost
0.875,0.9863013698630136,0.7578947368421053,0.8571428571428571,56650.0,1.0,23.0,72.0,XGBoost
0.876,0.9863013698630136,0.7578947368421053,0.8571428571428571,56650.0,1.0,23.0,72.0,XGBoost
0.877,0.9863013698630136,0.7578947368421053,0.8571428571428571,56650.0,1.0,23.0,72.0,XGBoost
0.878,0.9863013698630136,0.7578947368421053,0.8571428571428571,56650.0,1.0,23.0,72.0,XGBoost
0.879,0.9863013698630136,0.7578947368421053,0.8571428571428571,56650.0,1.0,23.0,72.0,XGBoost
0.88,0.9863013698630136,0.7578947368421053,0.8571428571428571,56650.0,1.0,23.0,72.0,XGBoost
0.881,0.9863013698630136,0.7578947368421053,0.8571428571428571,56650.0,1.0,23.0,72.0,XGBoost
0.882,0.9863013698630136,0.7578947368421053,0.8571428571428571,56650.0,1.0,23.0,72.0,XGBoost
0.883,0.9863013698630136,0.7578947368421053,0.8571428571428571,56650.0,1.0,23.0,72.0,XGBoost
0.884,0.9863013698630136,0.7578947368421053,0.8571428571428571,56650.0,1.0,23.0,72.0,XGBoost
0.885,0.9863013698630136,0.7578947368421053,0.8571428571428571,56650.0,1.0,23.0,72.0,XGBoost
0.886,0.9863013698630136,0.7578947368421053,0.8571428571428571,56650.0,1.0,23.0,72.0,XGBoost
0.887,0.9863013698630136,0.7578947368421053,0.8571428571428571,56650.0,1.0,23.0,72.0,XGBoost
0.888,0.9863013698630136,0.7578947368421053,0.8571428571428571,56650.0,1.0,23.0,72.0,XGBoost
0.889,0.9863013698630136,0.7578947368421053,0.8571428571428571,56650.0,1.0,23.0,72.0,XGBoost
0.89,0.9863013698630136,0.7578947368421053,0.8571428571428571,56650.0,1.0,23.0,72.0,XGBoost
0.891,0.9863013698630136,0.7578947368421053,0.8571428571428571,56650.0,1.0,23.0,72.0,XGBoost
0.892,0.9863013698630136,0.7578947368421053,0.8571428571428571,56650.0,1.0,23.0,72.0,XGBoost
0.893,0.9863013698630136,0.7578947368421053,0.8571428571428571,56650.0,1.0,23.0,72.0,XGBoost
0.894,0.9863013698630136,0.7578947368421053,0.8571428571428571,56650.0,1.0,23.0,72.0,XGBoost
0.895,0.9863013698630136,0.7578947368421053,0.8571428571428571,56650.0,1.0,23.0,72.0,XGBoost
0.896,0.9863013698630136,0.7578947368421053,0.8571428571428571,56650.0,1.0,23.0,72.0,XGBoost
0.897,0.9863013698630136,0.7578947368421053,0.8571428571428571,56650.0,1.0,23.0,72.0,XGBoost
0.898,0.9863013698630136,0.7578947368421053,0.8571428571428571,56650.0,1.0,23.0,72.0,XGBoost
0.899,0.9863013698630136,0.7578947368421053,0.8571428571428571,56650.0,1.0,23.0,72.0,XGBoost
0.9,0.9863013698630136,0.7578947368421053,0.8571428571428571,56650.0,1.0,23.0,72.0,XGBoost
0.901,0.9863013698630136,0.7578947368421053,0.8571428571428571,56650.0,1.0,23.0,72.0,XGBoost
0.902,0.9861111111111112,0.7473684210526316,0.8502994011976048,56650.0,1.0,24.0,71.0,XGBoost
0.903,0.9861111111111112,0.7473684210526316,0.8502994011976048,56650.0,1.0,24.0,71.0,XGBoost
0.904,0.9861111111111112,0.7473684210526316,0.8502994011976048,56650.0,1.0,24.0,71.0,XGBoost
0.905,0.9861111111111112,0.7473684210526316,0.8502994011976048,56650.0,1.0,24.0,71.0,XGBoost
0.906,0.9861111111111112,0.7473684210526316,0.8502994011976048,56650.0,1.0,24.0,71.0,XGBoost
0.907,0.9861111111111112,0.7473684210526316,0.8502994011976048,56650.0,1.0,24.0,71.0,XGBoost
0.908,0.9861111111111112,0.7473684210526316,0.8502994011976048,56650.0,1.0,24.0,71.0,XGBoost
0.909,0.9861111111111112,0.7473684210526316,0.8502994011976048,56650.0,1.0,24.0,71.0,XGBoost
0.91,0.9861111111111112,0.7473684210526316,0.8502994011976048,56650.0,1.0,24.0,71.0,XGBoost
0.911,0.9861111111111112,0.7473684210526316,0.8502994011976048,56650.0,1.0,24.0,71.0,XGBoost
0.912,0.9861111111111112,0.7473684210526316,0.8502994011976048,56650.0,1.0,24.0,71.0,XGBoost
0.913,0.9861111111111112,0.7473684210526316,0.8502994011976048,56650.0,1.0,24.0,71.0,XGBoost
0.914,0.9861111111111112,0.7473684210526316,0.8502994011976048,56650.0,1.0,24.0,71.0,XGBoost
0.915,0.9861111111111112,0.7473684210526316,0.8502994011976048,56650.0,1.0,24.0,71.0,XGBoost
0.916,0.9861111111111112,0.7473684210526316,0.8502994011976048,56650.0,1.0,24.0,71.0,XGBoost
0.917,0.9861111111111112,0.7473684210526316,0.8502994011976048,56650.0,1.0,24.0,71.0,XGBoost
0.918,0.9861111111111112,0.7473684210526316,0.8502994011976048,56650.0,1.0,24.0,71.0,XGBoost
0.919,0.9861111111111112,0.7473684210526316,0.8502994011976048,56650.0,1.0,24.0,71.0,XGBoost
0.92,0.9861111111111112,0.7473684210526316,0.8502994011976048,56650.0,1.0,24.0,71.0,XGBoost
0.921,0.9861111111111112,0.7473684210526316,0.8502994011976048,56650.0,1.0,24.0,71.0,XGBoost
0.922,0.9861111111111112,0.7473684210526316,0.8502994011976048,56650.0,1.0,24.0,71.0,XGBoost
0.923,0.9861111111111112,0.7473684210526316,0.8502994011976048,56650.0,1.0,24.0,71.0,XGBoost
0.924,0.9861111111111112,0.7473684210526316,0.8502994011976048,56650.0,1.0,24.0,71.0,XGBoost
0.925,0.9861111111111112,0.7473684210526316,0.8502994011976048,56650.0,1.0,24.0,71.0,XGBoost
0.926,0.9861111111111112,0.7473684210526316,0.8502994011976048,56650.0,1.0,24.0,71.0,XGBoost
0.927,0.9861111111111112,0.7473684210526316,0.8502994011976048,56650.0,1.0,24.0,71.0,XGBoost
0.928,0.9861111111111112,0.7473684210526316,0.8502994011976048,56650.0,1.0,24.0,71.0,XGBoost
0.929,0.9859154929577465,0.7368421052631579,0.8433734939759037,56650.0,1.0,25.0,70.0,XGBoost
0.93,0.9859154929577465,0.7368421052631579,0.8433734939759037,56650.0,1.0,25.0,70.0,XGBoost
0.931,0.9859154929577465,0.7368421052631579,0.8433734939759037,56650.0,1.0,25.0,70.0,XGBoost
0.932,0.9859154929577465,0.7368421052631579,0.8433734939759037,56650.0,1.0,25.0,70.0,XGBoost
0.933,0.9859154929577465,0.7368421052631579,0.8433734939759037,56650.0,1.0,25.0,70.0,XGBoost
0.934,0.9859154929577465,0.7368421052631579,0.8433734939759037,56650.0,1.0,25.0,70.0,XGBoost
0.935,0.9859154929577465,0.7368421052631579,0.8433734939759037,56650.0,1.0,25.0,70.0,XGBoost
0.936,0.9859154929577465,0.7368421052631579,0.8433734939759037,56650.0,1.0,25.0,70.0,XGBoost
0.937,0.9859154929577465,0.7368421052631579,0.8433734939759037,56650.0,1.0,25.0,70.0,XGBoost
0.9380000000000001,0.9859154929577465,0.7368421052631579,0.8433734939759037,56650.0,1.0,25.0,70.0,XGBoost
0.9390000000000001,0.9859154929577465,0.7368421052631579,0.8433734939759037,56650.0,1.0,25.0,70.0,XGBoost
0.9400000000000001,0.9859154929577465,0.7368421052631579,0.8433734939759037,56650.0,1.0,25.0,70.0,XGBoost
0.9410000000000001,0.9859154929577465,0.7368421052631579,0.8433734939759037,56650.0,1.0,25.0,70.0,XGBoost
0.9420000000000001,0.9859154929577465,0.7368421052631579,0.8433734939759037,56650.0,1.0,25.0,70.0,XGBoost
0.9430000000000001,0.9859154929577465,0.7368421052631579,0.8433734939759037,56650.0,1.0,25.0,70.0,XGBoost
0.9440000000000001,0.9859154929577465,0.7368421052631579,0.8433734939759037,56650.0,1.0,25.0,70.0,XGBoost
0.9450000000000001,0.9859154929577465,0.7368421052631579,0.8433734939759037,56650.0,1.0,25.0,70.0,XGBoost
0.9460000000000001,0.9859154929577465,0.7368421052631579,0.8433734939759037,56650.0,1.0,25.0,70.0,XGBoost
0.9470000000000001,0.9859154929577465,0.7368421052631579,0.8433734939759037,56650.0,1.0,25.0,70.0,XGBoost
0.9480000000000001,0.9859154929577465,0.7368421052631579,0.8433734939759037,56650.0,1.0,25.0,70.0,XGBoost
0.9490000000000001,0.9859154929577465,0.7368421052631579,0.8433734939759037,56650.0,1.0,25.0,70.0,XGBoost
0.9500000000000001,0.9859154929577465,0.7368421052631579,0.8433734939759037,56650.0,1.0,25.0,70.0,XGBoost
0.9510000000000001,0.9859154929577465,0.7368421052631579,0.8433734939759037,56650.0,1.0,25.0,70.0,XGBoost
0.9520000000000001,0.9859154929577465,0.7368421052631579,0.8433734939759037,56650.0,1.0,25.0,70.0,XGBoost
0.9530000000000001,0.9859154929577465,0.7368421052631579,0.8433734939759037,56650.0,1.0,25.0,70.0,XGBoost
0.9540000000000001,0.9859154929577465,0.7368421052631579,0.8433734939759037,56650.0,1.0,25.0,70.0,XGBoost
0.9550000000000001,0.9859154929577465,0.7368421052631579,0.8433734939759037,56650.0,1.0,25.0,70.0,XGBoost
0.9560000000000001,0.9859154929577465,0.7368421052631579,0.8433734939759037,56650.0,1.0,25.0,70.0,XGBoost
0.9570000000000001,0.9859154929577465,0.7368421052631579,0.8433734939759037,56650.0,1.0,25.0,70.0,XGBoost
0.9580000000000001,0.9859154929577465,0.7368421052631579,0.8433734939759037,56650.0,1.0,25.0,70.0,XGBoost
0.9590000000000001,0.9859154929577465,0.7368421052631579,0.8433734939759037,56650.0,1.0,25.0,70.0,XGBoost
0.96,0.9859154929577465,0.7368421052631579,0.8433734939759037,56650.0,1.0,25.0,70.0,XGBoost
0.961,0.9857142857142858,0.7263157894736842,0.8363636363636363,56650.0,1.0,26.0,69.0,XGBoost
0.962,0.9857142857142858,0.7263157894736842,0.8363636363636363,56650.0,1.0,26.0,69.0,XGBoost
0.963,0.9857142857142858,0.7263157894736842,0.8363636363636363,56650.0,1.0,26.0,69.0,XGBoost
0.964,0.9857142857142858,0.7263157894736842,0.8363636363636363,56650.0,1.0,26.0,69.0,XGBoost
0.965,0.9857142857142858,0.7263157894736842,0.8363636363636363,56650.0,1.0,26.0,69.0,XGBoost
0.966,0.9857142857142858,0.7263157894736842,0.8363636363636363,56650.0,1.0,26.0,69.0,XGBoost
0.967,0.9857142857142858,0.7263157894736842,0.8363636363636363,56650.0,1.0,26.0,69.0,XGBoost
0.968,0.9857142857142858,0.7263157894736842,0.8363636363636363,56650.0,1.0,26.0,69.0,XGBoost
0.969,0.9857142857142858,0.7263157894736842,0.8363636363636363,56650.0,1.0,26.0,69.0,XGBoost
0.97,0.9857142857142858,0.7263157894736842,0.8363636363636363,56650.0,1.0,26.0,69.0,XGBoost
0.971,0.9857142857142858,0.7263157894736842,0.8363636363636363,56650.0,1.0,26.0,69.0,XGBoost
0.972,0.9857142857142858,0.7263157894736842,0.8363636363636363,56650.0,1.0,26.0,69.0,XGBoost
0.973,0.9857142857142858,0.7263157894736842,0.8363636363636363,56650.0,1.0,26.0,69.0,XGBoost
0.974,0.9857142857142858,0.7263157894736842,0.8363636363636363,56650.0,1.0,26.0,69.0,XGBoost
0.975,0.9857142857142858,0.7263157894736842,0.8363636363636363,56650.0,1.0,26.0,69.0,XGBoost
0.976,0.9857142857142858,0.7263157894736842,0.8363636363636363,56650.0,1.0,26.0,69.0,XGBoost
0.977,0.9855072463768116,0.7157894736842105,0.8292682926829268,56650.0,1.0,27.0,68.0,XGBoost
0.978,0.9855072463768116,0.7157894736842105,0.8292682926829268,56650.0,1.0,27.0,68.0,XGBoost
0.979,0.9855072463768116,0.7157894736842105,0.8292682926829268,56650.0,1.0,27.0,68.0,XGBoost
0.98,0.9855072463768116,0.7157894736842105,0.8292682926829268,56650.0,1.0,27.0,68.0,XGBoost
0.981,0.9855072463768116,0.7157894736842105,0.8292682926829268,56650.0,1.0,27.0,68.0,XGBoost
0.982,0.9855072463768116,0.7157894736842105,0.8292682926829268,56650.0,1.0,27.0,68.0,XGBoost
